sample,dsc,nsd,gt_area,pred_area,missing_pred
2371.png,0.7259592550931133,0.7593998282366426,15488,24517,False
2372.png,0.6967171970685674,0.7398852269643201,4117,5844,False
2373.png,0.0,0.0,914,21323,False
2374.png,0.09509842630718032,0.10662992022162766,1686,33772,False
2375.png,0.035424591912726684,0.041429722472908215,880,48803,False
2376.png,0.4142388435256679,0.4323443798268038,8396,32141,False
2377.png,0.5013373568342363,0.5419820634173638,7609,6972,False
2378.png,0.521875,0.5561942845983366,8382,5058,False
2379.png,0.5910017142672316,0.6176739862909847,17207,13710,False
238.png,0.8541353383458646,0.9189870551049093,1794,2196,False
2380.png,0.4651332603139832,0.5022182121969455,15373,6539,False
2381.png,0.5053977272727272,0.53015103983301,14479,6641,False
2382.png,0.5234166538874406,0.5670492005953323,13745,18860,False
2383.png,0.07383541414955028,0.08423198931551197,1100,28696,False
2384.png,0.4939106901217862,0.525292098151886,4382,10398,False
2385.png,0.6022203245089667,0.6484604270894916,7574,4136,False
2386.png,0.25896268383315013,0.2881513105600725,8953,10154,False
2387.png,0.10913687758971838,0.14491297799025812,11892,2347,False
2388.png,0.6427414330218069,0.6779271271646069,15436,8639,False
2389.png,0.8591028553610406,0.8918480478293543,11510,10939,False
239.png,0.2710954537829223,0.3122987544520131,866,5095,False
2390.png,0.7565374705334137,0.8057086758155013,11298,6943,False
2391.png,0.7056881665820214,0.7461791896811216,9997,5755,False
2392.png,0.8296600912420484,0.86363074501055,9000,6563,False
2393.png,0.6479579359256542,0.685693204192857,7048,9308,False
2394.png,0.5796617881246683,0.6253928342397727,6592,6595,False
2395.png,0.6639642815180354,0.703160475554825,6652,10370,False
2396.png,0.6046536622064592,0.6716719807458479,10732,7877,False
2397.png,0.442320819112628,0.519709246659915,4626,2699,False
2398.png,0.313787904171553,0.36069371289928276,9200,2738,False
2399.png,0.6210437867612735,0.6712842062477784,12191,9231,False
24.png,0.511500547645126,0.5482108101119764,3028,2450,False
240.png,0.11942006867607784,0.13579797568310625,1019,14707,False
2400.png,0.807002561912895,0.8756716835774085,5542,3826,False
2401.png,0.2986787287227711,0.3154818125627097,6680,35325,False
2402.png,0.20017154180592114,0.21542512576621553,3384,30427,False
2403.png,0.36791006642820645,0.43180210374862465,2634,1280,False
2404.png,0.7061291772815825,0.7679806145235718,4102,2571,False
2405.png,0.7684799770345917,0.8344162894262197,4290,2677,False
2406.png,0.9157239819004525,0.9584176936131396,3740,3332,False
2407.png,0.8263861836125178,0.8795909292661361,4337,3364,False
2408.png,0.744008234083223,0.8039729252582609,3428,3373,False
2409.png,0.5791740562452495,0.6514164485379152,2174,1773,False
241.png,0.5122444394518085,0.5489830219966549,1160,3291,False
2410.png,0.6273594084452228,0.7040039846696982,3343,1796,False
2411.png,0.76250952501905,0.823604487072193,4273,3601,False
2412.png,0.8503242542153048,0.8995083258558643,4076,3634,False
2413.png,0.9146979770830386,0.968755768581054,3770,3299,False
2414.png,0.3385479854415427,0.3634855164675178,2654,13007,False
2415.png,0.6057437964479153,0.6445223701293663,6939,8939,False
2416.png,0.0034396497811131957,0.011779742328531405,4093,15095,False
2417.png,0.7291996589109514,0.7832514697653297,4637,3572,False
2418.png,0.6498610968206605,0.6969541468657936,4810,4909,False
2419.png,0.0,0.0,2964,2144,False
242.png,0.9114338757234902,0.9337750326392062,4239,4918,False
2420.png,0.2720315398886827,0.2910633382150884,4692,29804,False
2421.png,0.07489460196742995,0.10066659713052716,6993,17201,False
2422.png,0.5474637861516253,0.5888069129690331,8507,11582,False
2423.png,0.6963434022257552,0.739047971701067,7558,5651,False
2424.png,0.6298707803265552,0.6721291909054189,12233,7733,False
2425.png,0.45905282954351173,0.49434857485542666,10280,13116,False
2426.png,0.8653937194255957,0.9367598196449379,3507,2830,False
2427.png,0.7849774339136041,0.8410548825736112,3087,3117,False
2428.png,0.7870126900651652,0.8397543268157774,4388,4359,False
2429.png,0.8432015745448581,0.8805477812556277,6673,5521,False
243.png,0.8157976573027884,0.8441062166071825,4021,5626,False
2430.png,0.7638545711260148,0.8083804703040965,5748,5584,False
2431.png,0.8742953776775648,0.9128195379072932,5359,5285,False
2432.png,0.8917531403604587,0.9412895094961544,5059,4096,False
2433.png,0.7885394828791055,0.8524204744189429,3668,3487,False
2434.png,0.0,0.0,2811,6798,False
2435.png,0.4931460484007446,0.521289533782622,4444,13283,False
2436.png,0.554490315006848,0.5831200609410057,6376,14068,False
2437.png,0.8166950811391046,0.8545442106945415,8152,7685,False
2438.png,0.49958451055343195,0.5323848357501619,10122,19963,False
2439.png,0.7441647919010124,0.7664321999833489,10776,17672,False
244.png,0.9239807726544419,0.9662159938297334,2717,2900,False
2440.png,0.7868261199696279,0.8210666249350363,11029,10043,False
2441.png,0.6555683122847302,0.6770943466774995,10053,19561,False
2442.png,0.8564821505997977,0.9168486023962417,3741,3178,False
2443.png,0.2706835516951936,0.28563472545466634,7417,47385,False
2444.png,0.3802711780072148,0.41760046366390974,13021,3057,False
2445.png,0.5877056277056277,0.6412681514462649,12176,5149,False
2446.png,0.7617312863214503,0.8045326746322184,13119,9939,False
2447.png,0.9085887876277271,0.9509869163344159,7715,6769,False
2448.png,0.9055256064690027,0.9442563671796326,7535,7305,False
2449.png,0.6949982511367611,0.7320122543937899,7797,9357,False
245.png,0.4835346682111534,0.5258767792838928,1597,4446,False
2450.png,0.7497672494051929,0.7993937975594905,9715,9619,False
2451.png,0.4071614892103391,0.4591598727222054,6240,10628,False
2452.png,0.3743414936473505,0.44102262466449743,2485,3969,False
2453.png,0.6196745441164445,0.664280777249169,6603,5626,False
2454.png,0.47050851133036975,0.5090174008286603,10524,26368,False
2455.png,0.22408130383590505,0.267691348064646,11639,4498,False
2456.png,0.26741293532338306,0.3103770680097758,15323,2365,False
2457.png,0.5179178655506147,0.5708082864618653,14146,4969,False
2458.png,0.4888003982080637,0.5489587731968141,13662,4419,False
2459.png,0.7082347690247712,0.740524045399916,12348,10057,False
246.png,0.6427801724137931,0.7082863807313885,1292,2420,False
2460.png,0.7125,0.7699658629302732,13072,7728,False
2461.png,0.0,0.0,3586,1869,False
2462.png,0.10745725718443071,0.12595700662058668,2233,25257,False
2463.png,0.3333333333333333,0.4114150206472357,1414,3704,False
2464.png,0.369698397737983,0.42473785416221765,5361,3127,False
2465.png,0.47350375939849626,0.516785468561551,4944,11681,False
2466.png,0.7073434125269978,0.7858045314521477,3923,3485,False
2467.png,0.05817976417425687,0.08241919015192826,2290,26036,False
2468.png,0.1301564546825181,0.14392039530674758,2694,37765,False
2469.png,0.08103168155970755,0.09728868020469314,1143,18553,False
247.png,0.7090909090909091,0.7816560620165119,1545,2195,False
2470.png,0.04020029621270894,0.0532029300728656,1135,27223,False
2471.png,0.0030299204645878046,0.022453518138511194,1677,6244,False
2472.png,0.5768637532133676,0.6176677130340648,4863,2917,False
2473.png,0.6471861471861472,0.6969836504308503,4774,2618,False
2474.png,0.5062137531068766,0.55486727715628,4922,2320,False
2475.png,0.18541409147095178,0.20842387566266973,3174,13006,False
2476.png,0.1404121909852495,0.1593935191098857,1366,18091,False
2477.png,0.4303354399611084,0.46060939385354066,2523,7762,False
2478.png,0.7540593201991773,0.8033556961434644,3714,5524,False
2479.png,0.30052454957156355,0.3211920595512704,4612,26081,False
248.png,0.5513554791905307,0.5915362326244273,2350,5507,False
2480.png,0.40095051297525647,0.42813026494319645,5362,21150,False
2481.png,0.5125256026469198,0.5468913081587018,3518,9176,False
2482.png,0.17631439192777482,0.2125239674354012,4517,35026,False
2483.png,0.3556265500861743,0.3776056479532006,4261,19528,False
2484.png,0.6618817988112594,0.7009960503906305,5359,3558,False
2485.png,0.5917571707045391,0.6224000855585919,4050,3132,False
2486.png,0.8530002230649119,0.904198015131376,4543,4423,False
2487.png,0.9314834578441835,0.9842719546802728,2393,2292,False
2488.png,0.0,0.0,8009,3162,False
2489.png,0.5841931350731674,0.6100180121568392,12310,17348,False
249.png,0.9388287952256621,0.988295821211113,2742,2620,False
2490.png,0.9129190982949994,0.938685781113474,13221,12996,False
2491.png,0.8730806473924471,0.8965922784459561,14158,14758,False
2492.png,0.8420370295344974,0.8693027421211688,12713,11970,False
2493.png,0.9565167964531348,0.9847569800390268,9175,8418,False
2494.png,0.8167560055588644,0.849739632695397,4703,5371,False
2495.png,0.05231406050464574,0.05852281112438779,1782,66345,False
2496.png,0.0,0.0,1073,3799,False
2497.png,0.0,0.0,631,483,False
2498.png,0.3510171519744715,0.40643508896627917,1902,605,False
2499.png,0.1693000264807132,0.19499186448495068,959,10370,False
25.png,0.8085106382978723,0.8614349447228532,3400,2898,False
250.png,0.5898295613299804,0.6294548620033574,2215,4943,False
2500.png,0.4374145006839945,0.4729359701047596,2558,9138,False
2501.png,0.2842023346303502,0.3044829539287455,3652,22048,False
2502.png,0.35021811315840873,0.3755439049349951,5381,25337,False
2503.png,0.34191403834260975,0.36406334027797366,5596,20276,False
2504.png,0.48586478820559176,0.5119549896615982,8714,23369,False
2505.png,0.2924803683756116,0.3192203082089166,3557,20766,False
2506.png,0.20372499425155208,0.2230690401417965,2222,19523,False
2507.png,0.0,0.0,755,8140,False
2508.png,0.09144526811319734,0.10764035131067602,845,17636,False
2509.png,0.8529964501983712,0.9096106180659208,5493,4085,False
251.png,0.45458515283842793,0.5015713283859717,1048,3532,False
2510.png,0.735837922895358,0.7670388174712148,5674,4494,False
2511.png,0.21076487252124645,0.23180294160179896,2046,17369,False
2512.png,0.48243059600077653,0.5165781737840469,2555,7747,False
2513.png,0.2649932361340748,0.2845990103762521,3532,23080,False
2514.png,0.3265810908780758,0.3499868413561293,3829,19620,False
2515.png,0.3782169771079198,0.4084792029314266,3990,17109,False
2516.png,0.7132359611720948,0.7451253636611374,8243,13803,False
2517.png,0.6792732665925102,0.7283117052295361,8822,4663,False
2518.png,0.8869663877464189,0.9391463779910518,3475,3576,False
2519.png,0.3941864980307317,0.4243732188456189,3605,14422,False
252.png,0.0,0.0,596,26670,False
2520.png,0.8122834940548638,0.8507581443811632,10222,11140,False
2521.png,0.4887888897509504,0.5516947097628392,7806,5083,False
2522.png,0.7725040916530278,0.825693599077483,2570,3540,False
2523.png,0.5690098261526833,0.6055652554020452,2057,4558,False
2524.png,0.27667920903050197,0.304180605722253,2199,10292,False
2525.png,0.31292407108239095,0.33842857989406555,5512,19248,False
2526.png,0.5549310168625448,0.5780079030256506,6600,16884,False
2527.png,0.6908049747979361,0.7137836434520678,11666,21863,False
2528.png,0.41756089252256856,0.45421349997128874,7445,16039,False
2529.png,0.7277663633695333,0.7647470589761985,8192,5436,False
253.png,0.07773902935193258,0.09152683211309846,552,13212,False
2530.png,0.20394895256441126,0.2572811235470962,2172,6134,False
2531.png,0.0,0.0,4264,3183,False
2532.png,0.5363576594345825,0.5664923525251917,8242,22178,False
2533.png,0.6564925373134328,0.6906764247249089,8970,17830,False
2534.png,0.6299893127642767,0.6700183463657419,8824,12697,False
2535.png,0.40743419149551635,0.43907633608230867,6578,21078,False
2536.png,0.32301062912956047,0.36123719858957387,6199,11206,False
2537.png,0.31041712646214964,0.33086048733718254,5626,30622,False
2538.png,0.22197275093126498,0.24017163199989064,4978,34216,False
2539.png,0.2763374564393214,0.30645451188941336,4877,21236,False
254.png,0.5558848433530906,0.5970421946968119,1444,3280,False
2540.png,0.026054257319366104,0.03409553533511688,291,22047,False
2541.png,0.09390525505562941,0.11157424253186991,671,13620,False
2542.png,0.2435376057588931,0.26591114121946274,2605,18788,False
2543.png,0.9275539898912544,0.979582562284411,3085,3444,False
2544.png,0.9171863669325598,0.9587103926849202,3213,3682,False
2545.png,0.8368082771594294,0.8917239013795261,2772,3607,False
2546.png,0.8814219212865002,0.9286886383173862,6517,5298,False
2547.png,0.4597759489540659,0.4768051370827709,6411,21172,False
2548.png,0.3210767637923384,0.339785578362281,5427,28378,False
2549.png,0.2182474498590578,0.22830801466821216,5407,43904,False
255.png,0.7573429733393583,0.8022068210716966,2679,3960,False
2550.png,0.14719386006989651,0.1632472126001757,2148,27038,False
2551.png,0.0,0.0,1908,5926,False
2552.png,0.26849605821710126,0.2998033086235976,2103,11089,False
2553.png,0.1867223382045929,0.2504573852246964,2173,9802,False
2554.png,0.045528948166110944,0.054061874451788984,751,32239,False
2555.png,0.0,0.0,2279,13284,False
2556.png,0.7840440165061898,0.8085470128233068,7560,10615,False
2557.png,0.7941613382419428,0.8129356832989267,6447,9036,False
2558.png,0.5186084720337167,0.5542697948391812,3658,10341,False
2559.png,0.8030663801614496,0.836140257102869,8395,8824,False
256.png,0.9455667789001122,0.9916487574794608,3545,3583,False
2560.png,0.709112457203055,0.7509442031763784,9201,5987,False
2561.png,0.8249951895324226,0.8535744301284239,9461,11327,False
2562.png,0.9272514097481994,0.9647707597429508,8956,8955,False
2563.png,0.8523928502786854,0.8917324268651704,10938,9874,False
2564.png,0.8538340935005702,0.8943023987703431,14710,13354,False
2565.png,0.4732127955493741,0.5399717186305041,13705,4270,False
2566.png,0.13253012048192772,0.14942267417957217,1331,18755,False
2567.png,0.6044547969136701,0.6579117420222602,3006,3863,False
2568.png,0.691801582021143,0.7326466837208704,4745,8782,False
2569.png,0.7767434988179669,0.8036113868114473,5339,8197,False
257.png,0.7640350877192983,0.7977786576395086,3583,5537,False
2570.png,0.8919410220157544,0.9267964008205469,5308,4594,False
2571.png,0.0,0.0,4661,12463,False
2572.png,0.0,0.0,2393,3604,False
2573.png,0.0,0.0,4183,2978,False
2574.png,0.3977222172791174,0.4439886275359777,5768,5471,False
2575.png,0.4713965876630896,0.5285711228092317,7055,5898,False
2576.png,0.7646675358539765,0.814997919785022,8063,7277,False
2577.png,0.8011805741883552,0.8450305332924092,6008,5173,False
2578.png,0.0,0.0,3454,5906,False
2579.png,0.07099233512317088,0.10267381456235374,1898,22499,False
258.png,0.8077935755660874,0.8313098393286621,3126,4470,False
2580.png,0.24539466339176064,0.26505988088607924,3297,23574,False
2581.png,0.26811180832857956,0.284851750813443,3760,24288,False
2582.png,0.6257026858213617,0.6574479966131941,4104,8704,False
2583.png,0.0,0.0,2650,7135,False
2584.png,0.1837529198027511,0.20364107665733397,2526,16739,False
2585.png,0.4529021891946174,0.4964139606682824,3117,6841,False
2586.png,0.27003305596717203,0.28743176369878193,4738,30354,False
2587.png,0.0,0.0013293964530153495,4577,20437,False
2588.png,0.2810450923030364,0.31386599921506153,1601,8312,False
2589.png,0.031201825245113154,0.062134633901380444,2249,13968,False
259.png,0.48746238716148443,0.516703929327841,2528,7442,False
2590.png,0.5413027202395807,0.5838097317427718,3303,4711,False
2591.png,0.0,0.0,3678,9132,False
2592.png,0.709632548974151,0.7510137138215144,4304,4323,False
2593.png,0.47983069325979605,0.5133375386626606,3843,11750,False
2594.png,0.7650680492546986,0.8120304802691903,3024,3148,False
2595.png,0.0,0.0,3215,7108,False
2596.png,0.1368378437295631,0.15327827814731537,3329,28782,False
2597.png,0.65982636148382,0.7121484546255288,4522,5614,False
2598.png,0.4146876141761052,0.4485580127064437,4139,12283,False
2599.png,0.1515858208955224,0.16352732149300078,2600,31704,False
26.png,0.31624863685932386,0.3620252155879502,725,3860,False
260.png,0.549410329402196,0.609211083138272,1355,3563,False
2600.png,0.682676975114762,0.7153430082123345,13621,7074,False
2601.png,0.7230166681847163,0.7567026832231565,12449,9509,False
2602.png,0.6020506867866124,0.6390329377192195,8429,7078,False
2603.png,0.3442544568657362,0.35981738998754914,7790,36131,False
2604.png,0.3903183158751144,0.4213577698759361,7926,11740,False
2605.png,0.5468864853512548,0.5818332729382989,6959,12087,False
2606.png,0.6751515557490706,0.7061199434873846,12819,17038,False
2607.png,0.40126350112084774,0.42682576342793244,9665,19777,False
2608.png,0.6406479499769189,0.663165233336112,7693,16136,False
2609.png,0.0,0.0004590069872127008,4132,8088,False
261.png,0.7803921568627451,0.8348192662172884,2092,3008,False
2610.png,0.6655671614440168,0.6970070295907419,5678,10693,False
2611.png,0.5485269594219011,0.5988539087248705,3478,5517,False
2612.png,0.03739110574570133,0.04517200447769689,573,30076,False
2613.png,0.13879644279556985,0.15396499267662478,1274,17055,False
2614.png,0.056712058953373855,0.06743726356074986,996,28451,False
2615.png,0.08227696723271945,0.09329601365203044,863,20042,False
2616.png,0.0,0.0,795,4881,False
2617.png,0.17574816487859965,0.22598552519936985,6802,7366,False
2618.png,0.13470403160898514,0.15140526278042518,7365,19969,False
2619.png,0.2584563429380685,0.28003606363273975,9511,27207,False
262.png,0.9040488075429839,0.955823886422727,3468,3744,False
2620.png,0.5527243054782834,0.5790906411466491,8779,18182,False
2621.png,0.568285595682856,0.6115368882188427,7727,6727,False
2622.png,0.6333810888252149,0.6807451471149438,7452,6508,False
2623.png,0.24532870391520856,0.26137326428668695,7370,36408,False
2624.png,0.0,0.0,2399,4307,False
2625.png,0.24639249639249639,0.29646943930425546,2418,3126,False
2626.png,0.40096618357487923,0.4506631563733124,5305,4631,False
2627.png,0.32322480620155036,0.3519821487814865,3122,13003,False
2628.png,0.561520737327189,0.6131009245813395,6243,2437,False
2629.png,0.6244311717861206,0.6699408980945718,6629,7435,False
263.png,0.8874625588361147,0.9514875758608102,2253,2421,False
2630.png,0.6703135423615744,0.7193956973390547,4659,2836,False
2631.png,0.0,0.0,1329,7591,False
2632.png,0.022601586919932675,0.05366704318872909,2545,5773,False
2633.png,0.11077379747689402,0.1238345554483339,1642,28004,False
2634.png,0.05403097938773021,0.07628611986772726,4863,44331,False
2635.png,0.45268256333830104,0.48186463634252746,7311,19529,False
2636.png,0.0,0.0,7361,5251,False
2637.png,0.10564993319335751,0.14031643168667826,7308,13648,False
2638.png,0.061813186813186816,0.08177799146024926,6926,4722,False
2639.png,0.22844909973622846,0.26450073420095,5449,20710,False
264.png,0.9539769884942472,0.9933235954481978,4103,3893,False
2640.png,0.18801099162058554,0.20412569047314702,3017,26460,False
2641.png,0.0,0.0,1282,13920,False
2642.png,0.0,0.0,939,12742,False
2643.png,0.020796546988424564,0.0419866844291298,1555,3542,False
2644.png,0.02031805571836049,0.032015738453683516,1506,24087,False
2645.png,0.0,0.0,2382,5803,False
2646.png,0.034789959682663546,0.052361874340656395,2171,28585,False
2647.png,0.12839958158995815,0.14971412696269185,1473,21471,False
2648.png,0.1252232585830522,0.14603773181151805,1262,18894,False
2649.png,0.0,0.0,1373,2964,False
265.png,0.9225753871230644,0.961271052266329,4213,4376,False
2650.png,0.7443840151336013,0.8233895972005735,2655,1574,False
2651.png,0.7109004739336493,0.7627693162459498,5749,3535,False
2652.png,0.7731705094322427,0.8184690724665699,6386,4587,False
2653.png,0.34820280240980167,0.37452256846037096,5903,23643,False
2654.png,0.6505007243181962,0.6906102952096858,6571,9306,False
2655.png,0.7122489652000613,0.7618586594946262,5350,7696,False
2656.png,0.34819550769748464,0.3716517175327091,4186,19588,False
2657.png,0.3494898926688664,0.3666569317859584,11048,41686,False
2658.png,0.35893648449039883,0.38930969107618957,9999,2187,False
2659.png,0.4594218807171606,0.4824355076153097,9455,17875,False
266.png,0.5890764181903423,0.6274077038641334,2520,6012,False
2660.png,0.6112423240434577,0.6705790231974086,7511,5191,False
2661.png,0.1984509498715376,0.21155042784359052,5368,47955,False
2662.png,0.27709529276693456,0.2948861114334819,4886,29954,False
2663.png,0.0501864610328045,0.06711748274560314,2741,13080,False
2664.png,0.03102538911008842,0.04954579011508899,4390,14949,False
2665.png,0.5930650245583169,0.6329231511129505,6171,7470,False
2666.png,0.0,0.0,4655,11611,False
2667.png,0.35264815764412866,0.41897679196239623,7357,6294,False
2668.png,0.619484142800205,0.6537950717380803,7384,10179,False
2669.png,0.5783880124100601,0.6243964819297464,8533,6616,False
267.png,0.9519160361239931,0.9836393739485129,4025,4169,False
2670.png,0.6059074395830043,0.6468063594324408,9380,9613,False
2671.png,0.8206629106607156,0.8649718282243953,8059,5608,False
2672.png,0.3737415366499853,0.3988533900340623,11706,5279,False
2673.png,0.7379615952732644,0.7903825586226594,10016,6909,False
2674.png,0.321174511881338,0.3511211536967475,8667,11154,False
2675.png,0.08345988775173324,0.11524066467005499,5136,10009,False
2676.png,0.5129411764705882,0.5636882952196216,6117,5783,False
2677.png,0.7221516978736909,0.7885377632603594,7069,5535,False
2678.png,0.0,0.0,2187,8457,False
2679.png,0.0,0.0,1478,4178,False
268.png,0.9360167078033036,0.980781358330768,2668,2599,False
2680.png,0.6895657809462087,0.7798189498435012,1539,1547,False
2681.png,0.3851409052092229,0.43991391369632993,1110,3574,False
2682.png,0.0,0.0,1994,5595,False
2683.png,0.696078431372549,0.7473754259163978,3097,3635,False
2684.png,0.5958688819039066,0.6681162664046627,2418,2036,False
2685.png,0.7938788257339163,0.8883469123442487,1931,1271,False
2686.png,0.0,0.0,1065,4150,False
2687.png,0.018135654697134566,0.05493502280660712,859,1898,False
2688.png,0.07019150072480354,0.10916265387337137,3296,9811,False
2689.png,0.3308112130984867,0.3506946368907968,5334,26914,False
269.png,0.28962566844919785,0.3145636676680014,2086,11939,False
2690.png,0.7087238644556597,0.7466672550828407,5681,8189,False
2691.png,0.7872952853598015,0.8341458842045667,4713,5362,False
2692.png,0.248981170241247,0.26559243051558756,4185,29432,False
2693.png,0.12974366318201347,0.14398233548574088,1812,26120,False
2694.png,0.6923774321779762,0.7304895179716754,6519,7820,False
2695.png,0.8215512017774187,0.8674428157301943,10874,8930,False
2696.png,0.0,0.0,11837,5402,False
2697.png,0.8458090773272886,0.8835038467431273,10446,8965,False
2698.png,0.635956493921945,0.6631370156220424,12886,10559,False
2699.png,0.833045705060402,0.887961980010099,10462,7501,False
27.png,0.9581722319859403,0.9998514748125447,1401,1444,False
270.png,0.7658014088584387,0.7985160288871771,4137,6226,False
2700.png,0.7848979937357149,0.8257422944050961,6031,5782,False
2701.png,0.6258042279411765,0.674222483444405,5888,11520,False
2702.png,0.08253290643898968,0.10690090631623893,659,7774,False
2703.png,0.485339772335288,0.5401174329787612,1715,4083,False
2704.png,0.42230769230769233,0.46135682574552606,3343,4457,False
2705.png,0.7908975485887294,0.8646738167058025,5315,4924,False
2706.png,0.7216392793506237,0.7793793168228809,4581,5521,False
2707.png,0.28474095102909863,0.3182254300079344,2949,4096,False
2708.png,0.09148096098507663,0.10315885511601368,1367,28519,False
2709.png,0.004073912410883166,0.00968506991793079,1682,12064,False
271.png,0.9352783676484165,0.9707857977432574,5191,5640,False
2710.png,0.36243193736983415,0.38013438073874944,7222,32631,False
2711.png,0.46254946810441855,0.4878312811002788,6370,21173,False
2712.png,0.24433609008378007,0.2607934089672441,4535,32586,False
2713.png,0.22694215378997656,0.24431657612623067,3729,29134,False
2714.png,0.09542849526855925,0.12630918947216088,2228,12778,False
2715.png,0.2610686279284984,0.28394935755846584,2680,17851,False
2716.png,0.34072100440030684,0.363704537752561,4220,20551,False
2717.png,0.35072711719418304,0.37499045374111006,3690,17352,False
2718.png,0.2573054543129356,0.287741074767434,4895,10744,False
2719.png,0.6206282022722209,0.6615105335704138,5217,8250,False
272.png,0.9571815718157182,0.9813150672121834,5414,5656,False
2720.png,0.4675821950590921,0.49225633620146775,6523,20638,False
2721.png,0.5239745346119752,0.5816868571569527,6316,6093,False
2722.png,0.6004692018113372,0.6357762239616779,7106,11223,False
2723.png,0.5980769230769231,0.6478722581949644,6493,5987,False
2724.png,0.7122781945933071,0.7520419231289887,10256,6538,False
2725.png,0.8771929824561403,0.9228800552383799,8904,7569,False
2726.png,0.8610174805988868,0.8958336479777578,13751,11763,False
2727.png,0.8799166636732642,0.9084950657076013,14376,13463,False
2728.png,0.9365206740718841,0.9680754246706699,12481,11196,False
2729.png,0.9280094837805798,0.9679701174361244,9943,8615,False
273.png,0.938122332859175,0.9844452867604564,4026,4410,False
2730.png,0.8435965773600785,0.8736773944349298,6732,7526,False
2731.png,0.10875593663341089,0.12693754430041243,2377,28996,False
2732.png,0.015121537591859809,0.023830662914112177,2219,26085,False
2733.png,0.6829236656073675,0.7300845891867445,5740,9679,False
2734.png,0.48371680543922746,0.5489403180398944,8582,11715,False
2735.png,0.3333794362534923,0.3607589281601297,6026,30125,False
2736.png,0.49507617707803286,0.5191100973515873,9408,24001,False
2737.png,0.0,0.0,1420,9635,False
2738.png,0.0,0.0,10387,11568,False
2739.png,0.8475576439733362,0.8813791058601018,8584,9718,False
274.png,0.9240267535585663,0.9633403194658163,2738,3093,False
2740.png,0.7828246072177747,0.8029825587061943,9301,14058,False
2741.png,0.48728218996351763,0.5052112296185709,9881,29316,False
2742.png,0.255420084238528,0.2700490692084599,5761,39349,False
2743.png,0.3130038888361946,0.34635727574372294,3400,17686,False
2744.png,0.6389290882778582,0.6935869244239643,3775,7281,False
2745.png,0.544265495363592,0.598017356232363,10240,10250,False
2746.png,0.7224991691591891,0.767705657941267,6382,5654,False
2747.png,0.3788230739450252,0.4156373630565466,2322,8010,False
2748.png,0.0,0.0,1146,4497,False
2749.png,0.0,0.0,1006,11288,False
275.png,0.9523963730569949,0.9933416671510663,2977,3199,False
2750.png,0.2337489609310058,0.2575319550912076,739,5276,False
2751.png,0.7896678966789668,0.8977060258777112,749,1148,False
2752.png,0.33568904593639576,0.3838907640113382,595,2801,False
2753.png,0.17866566151526575,0.21652534351540711,474,4832,False
2754.png,0.4296935160942554,0.4813278060332681,1411,5082,False
2755.png,0.6324422843256379,0.7059719371540706,1041,2251,False
2756.png,0.0,0.0,509,4588,False
2757.png,0.0,0.0,370,2872,False
2758.png,0.0,0.0,5050,5181,False
2759.png,0.143635263264071,0.17672305096706958,13257,6571,False
276.png,0.8105087736496422,0.8470618509027857,5594,4607,False
2760.png,0.726806692773229,0.7841785629687231,5590,8455,False
2761.png,0.6568109820485745,0.6997900149104385,19638,9719,False
2762.png,0.20795759873385108,0.24060397531018915,21777,5392,False
2763.png,0.1011325253328035,0.13422106315257676,25461,4737,False
2764.png,0.0811419984973704,0.10935860352265331,18327,9624,False
2765.png,0.03634703196347032,0.05022141952889249,19122,2778,False
2766.png,0.04149238748536055,0.07674929609876194,9449,2505,False
2767.png,0.0942512045409544,0.1452930795857503,12841,2310,False
2768.png,0.6390714701722273,0.6816189021465165,15094,8944,False
2769.png,0.01817098599940423,0.03731399352799721,3694,23162,False
277.png,0.9498705577783008,0.9787309749588985,6242,6505,False
2770.png,0.1156861778194191,0.13944494592340076,1899,18380,False
2771.png,0.7401745479436427,0.776615190000797,6592,10939,False
2772.png,0.3564267544515936,0.38701621343373005,4766,21966,False
2773.png,0.638030888030888,0.6874672684079901,4642,3646,False
2774.png,0.5534762671954393,0.5878578924536506,2310,5759,False
2775.png,0.4268856328055856,0.4522700081987969,4341,15997,False
2776.png,0.5217538800780256,0.5584503614972356,5706,6085,False
2777.png,0.0,0.0,7092,7376,False
2778.png,0.0,0.0,7308,10329,False
2779.png,0.0,0.0,8452,2583,False
278.png,0.9571862787668258,0.991644659868926,5881,5634,False
2780.png,0.0,0.0,1825,4320,False
2781.png,0.47917652626597257,0.5166123021421559,2479,5973,False
2782.png,0.6560160671900676,0.6889531121857324,3698,7256,False
2783.png,0.0,0.0,5905,1976,False
2784.png,0.4487879058949817,0.474603952007898,5054,17304,False
2785.png,0.44820916427666246,0.4758668860644672,4077,10916,False
2786.png,0.40223655913978495,0.43318597199642556,6509,16741,False
2787.png,0.6227227227227228,0.6577495272903703,6309,13671,False
2788.png,0.7432184376912094,0.7862361197582877,3796,6010,False
2789.png,0.782088770566927,0.8179109976781804,13394,9519,False
279.png,0.953480155458721,0.9935072624316977,4291,4200,False
2790.png,0.7811210225003329,0.8084975919239015,13799,16245,False
2791.png,0.8972764949674363,0.9344742459095703,10171,10097,False
2792.png,0.6842840262111934,0.722712646481034,4663,4646,False
2793.png,0.7230505343712891,0.7689418263026677,4083,3496,False
2794.png,0.41788669637173775,0.47145121720197586,1825,4459,False
